naam gen,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZNF630,146.498426,-0.600788886,0.453183477,-1.325707835,0.184936491,0.33743125
ZNF638,5757.32717,1.660360507,0.481975579,3.444905883,0.000571258,0.004409725
ZNF639,490.6063706,-0.537178847,0.424533649,-1.265338679,0.205749947,0.363177071
ZNF641,891.8601014,-0.195617161,0.371568122,-0.526463789,0.598566005,0.736898467
ZNF644,1935.574624,1.5860882,0.288419258,5.499245137,3.81E-08,1.41E-06
ZNF646,439.4860306,-2.333829847,0.506382932,-4.608824073,4.05E-06,7.70E-05
ZNF646P1,0,NA,NA,NA,NA,NA
ZNF648,0.629354013,2.240999308,3.423823471,0.654531207,0.512769629,NA
ZNF649,241.6289849,0.549251538,0.391689355,1.402263122,0.160836688,0.306670252
ZNF652,1877.979075,0.511919309,0.235993798,2.169206624,0.030067,0.094903581
ZNF652P1,0.880422274,-1.412928366,3.40331245,-0.415162694,0.678022807,NA
ZNF653,22.32409838,-1.981139988,1.165156892,-1.700320362,0.089070683,0.204135671
ZNF654,661.7185167,0.534090514,0.303018171,1.762569261,0.077973165,0.186023483
ZNF655,1647.706429,1.169364817,0.426467675,2.741977612,0.00610705,0.028089614
ZNF658,195.3286485,0.993938622,0.501705912,1.981118019,0.04757804,0.13179474
ZNF658B,121.6066647,1.706798067,0.896299352,1.904272343,0.056874724,0.149923999
ZNF66,3647.744409,0.29416667,0.402995764,0.729949781,0.465420882,0.625676035
ZNF660,256.0611508,-0.417207995,0.559198435,-0.746082193,0.455617766,0.616864441
ZNF662,362.1595646,0.227184975,0.581856374,0.390448546,0.696204896,0.809424456
ZNF663P,6.450419479,0.789656509,1.518362604,0.5200711,0.603014021,0.740674162
ZNF664,1774.066241,-0.498616526,0.329456029,-1.513453943,0.130164392,0.265074845
ZNF665,267.2045998,-0.89613716,0.379785231,-2.359589283,0.018295178,0.065338985
ZNF667,260.7274399,-0.058592418,0.433352016,-0.135207443,0.892447863,0.938628438
ZNF668,78.25226578,-3.377598981,0.997009286,-3.387730715,0.000704734,0.005190372
ZNF669,164.0700401,0.853685494,0.780927857,1.093168192,0.27431996,0.440604614
ZNF670,82.9958652,1.079616776,0.804661405,1.341703193,0.179692251,0.330588036
ZNF670-ZNF695,476.512769,0.384406991,0.400569165,0.959651978,0.3372304,0.505680751
ZNF671,190.0675941,0.772334211,1.082813703,0.713266011,0.475681165,0.634352888
ZNF672,251.0195443,0.10413577,0.45571111,0.228512687,0.819247694,0.891355439
ZNF674,400.1365318,-0.964623803,0.534067426,-1.806183556,0.070889673,0.174373203
ZNF675,455.3513731,0.499067191,0.278429675,1.792435351,0.073063256,0.178072151
ZNF676,166.6658902,0.025109112,0.524061463,0.047912533,0.961785951,0.97884913
ZNF677,258.2442644,-0.868163353,0.420028259,-2.06691653,0.03874202,0.113961653
ZNF678,470.4590356,1.517400886,0.479351508,3.165528554,0.001548015,0.009721532
ZNF679,5.472185315,-5.038445961,3.166319838,-1.591262481,0.111550517,0.237832095
ZNF680,601.6473781,0.830932206,0.368829012,2.252892748,0.024265912,0.080585947
ZNF680P1,18.45108921,-1.669503713,1.068267799,-1.562813852,0.118096385,0.247370924
ZNF681,124.6845063,-0.196628634,0.409167166,-0.480558194,0.630830534,0.761434107
ZNF682,72.79795027,1.766006479,0.584535399,3.021213912,0.002517634,0.014176535
ZNF683,4.009136748,0.538071085,1.787029493,0.301098044,0.763339733,0.854781025
ZNF684,102.1957433,1.006128745,0.515253156,1.952688173,0.050856556,0.138547461
ZNF687,330.0464604,-0.750398764,0.435191669,-1.724294874,0.084654624,0.1970921
ZNF688,202.9950191,-2.359620875,0.506404184,-4.659560383,3.17E-06,6.26E-05
ZNF689,96.23859815,-0.199971405,0.686996524,-0.291080664,0.770989628,0.860062783
ZNF69,253.0365834,0.88478736,0.41047509,2.155520229,0.031121147,0.097063125
ZNF691,84.44489531,-1.253650922,0.681412609,-1.839782395,0.065800191,0.166179862
ZNF692,198.6939979,-0.885012077,0.559755155,-1.58106999,0.113862036,0.241289736
ZNF695,76.10335304,0.556492519,0.503216015,1.105872036,0.26878191,0.434932844
ZNF696,327.0005609,-1.639467266,0.528615611,-3.10143558,0.001925848,0.011524453
ZNF697,213.6311583,-0.911942058,0.627680982,-1.452875081,0.146258441,0.286975699
ZNF699,317.8565459,0.399516939,0.278000946,1.437106397,0.150687764,0.293087005
ZNF7,523.3782447,-0.805091568,0.351601337,-2.289785283,0.022033767,0.074805257
ZNF70,442.1845451,-0.643044647,0.442594788,-1.452897016,0.14625235,0.286975699
ZNF700,424.8873399,1.376714532,0.694851703,1.981306983,0.047556858,0.131754368
ZNF701,218.2347775,-0.273584077,0.674332077,-0.405711202,0.684954811,0.800545954
ZNF702P,156.718577,-1.871926128,0.58724594,-3.18763571,0.001434411,0.00913486
ZNF703,473.5225164,-2.718821273,0.480703178,-5.655925311,1.55E-08,6.58E-07
ZNF704,2715.27134,-1.489783816,0.586248528,-2.541215447,0.011046783,0.044521878
ZNF705A,5.59594144,-0.12797055,1.511991884,-0.084637062,0.932549934,0.962677356
ZNF705B,0.514274244,1.969705875,3.432251062,0.573881642,0.566047897,NA
ZNF705CP,0,NA,NA,NA,NA,NA
ZNF705D,0.101893482,-1.999591134,3.510398289,-0.569619447,0.568935835,NA
ZNF705E,16.22510301,2.247344544,1.499189932,1.499039246,0.133863451,0.269824439
ZNF705G,12.95106371,-7.711604524,3.180547909,-2.424615112,NA,NA
ZNF706,943.6245752,0.174065433,0.317104829,0.54892079,0.58305981,0.724889596
ZNF707,219.8234164,-2.440293532,0.64536355,-3.781269536,0.000156031,0.001558274
ZNF708,584.9294601,-0.144505156,0.453850709,-0.318397997,0.750183058,0.844411199
ZNF709,84.37954437,2.461473035,1.018843065,2.415949147,0.015694253,0.058316756
ZNF70P1,0,NA,NA,NA,NA,NA
ZNF71,322.0765204,-1.181014502,0.306898322,-3.848227309,0.000118976,0.001249871
ZNF710,433.2218104,-0.147646015,0.501658039,-0.294316056,0.768516405,0.85831225
ZNF711,38.29680094,0.965017712,1.158337856,0.833105563,0.404785196,0.572150953
ZNF713,282.2001421,-0.50458124,0.406260939,-1.242012688,0.214231881,0.373867804
ZNF714,392.768882,0.262960541,0.282440181,0.931030919,0.35183757,0.521350276
ZNF716,57.60142293,-0.638923876,0.420258056,-1.520313213,0.128432275,0.262470103
ZNF717,498.7809691,0.640771612,0.42646852,1.502506239,0.132966418,0.268695389
ZNF718,378.8035502,1.17625833,0.463032394,2.540337016,0.01107457,0.044582242
ZNF720,634.4132072,0.481148317,0.410986755,1.170714898,0.241713395,0.405922966
ZNF720P1,0,NA,NA,NA,NA,NA
ZNF721,878.675644,1.158837932,0.447467684,2.589768993,0.009604036,0.040120779
ZNF722P,0,NA,NA,NA,NA,NA
ZNF723,16.34570831,-0.195991005,1.081053327,-0.181296334,0.856134983,0.914277512
ZNF724,76.62630634,-0.015125462,0.561387218,-0.026943011,0.978505188,0.98808653
ZNF725P,0.843926229,2.504968281,3.415705753,0.733367703,0.463334192,NA
ZNF726,130.1414018,0.365597589,0.423819716,0.862625251,0.388343542,0.556662969
ZNF727,342.8973102,0.309149964,0.567995578,0.544282344,0.586247195,0.727085262
ZNF728,27.94344563,-1.300369736,1.049059962,-1.23955711,0.215139253,0.374669776
ZNF729,6.085505686,-5.886487758,3.108337372,-1.893773762,0.058255046,0.152494074
ZNF72P,0,NA,NA,NA,NA,NA
ZNF730,14.0865414,2.013922225,1.185906634,1.698213137,0.089467542,0.204763743
ZNF731P,618.8091026,2.015353257,0.647629528,3.111892168,0.001858924,0.011181021
ZNF732,84.99000265,-2.815558569,0.823995559,-3.416958428,0.000633249,0.00478997
ZNF733P,0,NA,NA,NA,NA,NA
ZNF734P,0.056562235,-0.429187652,3.524031954,-0.121788808,0.903066278,NA
ZNF735,0,NA,NA,NA,NA,NA
ZNF736,1025.525994,1.162161328,0.332162555,3.498772846,0.000467405,0.00376092
ZNF736P10Y,0,NA,NA,NA,NA,NA
ZNF736P11Y,0,NA,NA,NA,NA,NA
ZNF736P12Y,0,NA,NA,NA,NA,NA
ZNF736P1Y,0,NA,NA,NA,NA,NA
ZNF736P2Y,0,NA,NA,NA,NA,NA
ZNF736P3Y,0,NA,NA,NA,NA,NA
ZNF736P4Y,0,NA,NA,NA,NA,NA
ZNF736P5Y,0,NA,NA,NA,NA,NA
ZNF736P6Y,0,NA,NA,NA,NA,NA
ZNF736P7Y,0,NA,NA,NA,NA,NA
ZNF736P8Y,0,NA,NA,NA,NA,NA
ZNF736P9Y,12.72629764,-0.069941786,0.988191992,-0.070777527,0.943574817,0.969390884
ZNF737,674.152392,0.508927109,0.391708924,1.299248186,0.19385877,0.348386341
ZNF738,253.8387365,0.06765021,0.328626123,0.205857675,0.836902088,0.902618505
ZNF74,138.35014,-0.984628669,0.472038546,-2.085907343,0.036987017,0.110197079
ZNF740,546.2625608,-0.104638818,0.349220465,-0.299635412,0.76445527,0.855357667
ZNF746,548.6667407,0.170199898,0.459003023,0.370803435,0.710783943,0.818783352
ZNF747,128.372077,-1.824783194,0.390961423,-4.667425187,3.05E-06,6.05E-05
ZNF749,116.7054172,0.010401921,0.528091909,0.01969718,0.984284941,0.990994619
ZNF750,50.41038347,-0.878620186,0.868617386,-1.011515771,0.311769637,0.48014017
ZNF75A,519.9280977,0.55627398,0.519921872,1.069918405,0.284656038,0.451415203
ZNF75BP,40.3494042,3.554276209,1.22533396,2.900659188,0.003723786,0.019240367
ZNF75D,604.6476811,1.662005105,0.487558432,3.408832655,0.000652415,0.004903317
ZNF76,404.1130551,-0.0145872,0.38332839,-0.038054055,0.969644584,0.983055034
ZNF761,393.9637125,0.604970304,0.458126288,1.320531739,0.186657546,0.339360337
ZNF763,81.53137485,0.297542198,0.548835947,0.542133217,0.587726737,0.728031398
ZNF764,116.4540573,-1.843415361,0.590093151,-3.123939596,0.001784471,0.01082134
ZNF765,454.33011,-0.114848794,0.416855202,-0.275512439,0.782922571,0.868460686
ZNF766,528.366764,-0.177032048,0.355316771,-0.49823724,0.618316837,0.751699251
ZNF767P,494.2552471,0.360426168,0.559820618,0.64382439,0.519689316,0.672251542
ZNF768,440.6772502,-3.729387408,0.898446165,-4.150930296,3.31E-05,0.000440156
ZNF77,41.04254277,0.070336595,1.052883954,0.066803749,0.946737939,0.971037736
ZNF770,980.0625514,1.203622128,0.476684755,2.524985573,0.011570304,0.046111109
ZNF771,56.38855015,-1.249504815,0.554610574,-2.252940846,0.024262879,0.080585947
ZNF772,388.2197486,0.678581573,0.607412952,1.117166782,0.263923021,0.429755909
ZNF773,264.0712907,0.410137137,0.367317696,1.116573314,0.264176807,0.429958481
ZNF774,368.4922853,-0.106834043,0.549278018,-0.194499033,0.845785153,0.907772131
ZNF775,62.47851521,-0.89002097,0.856778367,-1.038799536,0.298897977,0.466466579
ZNF776,451.6045634,1.123778448,0.547199097,2.053692072,0.040005504,0.116550227
ZNF777,135.5681431,-1.51609168,0.348502323,-4.35030581,1.36E-05,0.000211936
ZNF778,312.6529212,0.235014724,0.497406496,0.472480208,0.636584066,0.765688542
ZNF780A,976.7072371,0.966660975,0.404587589,2.389250195,0.016882801,0.061568909
ZNF780B,657.3699709,1.010535795,0.452626538,2.232603949,0.025575073,0.083734218
ZNF781,114.225734,1.444471929,0.552451453,2.614658578,0.008931669,0.037923455
ZNF782,384.7900193,1.015848044,0.461481867,2.201274016,0.027716631,0.088934971
ZNF783,626.8513468,-1.068555545,0.351677869,-3.038449789,0.002377987,0.013574202
ZNF784,44.0745647,-2.383538016,0.57940685,-4.113755329,3.89E-05,0.000503682
ZNF785,289.9402795,-1.670291334,0.400633552,-4.169124945,3.06E-05,0.000410281
ZNF786,112.9330688,-1.030093705,0.5973559,-1.724422084,0.084631674,0.1970921
ZNF787,201.4360881,-1.876500273,0.506648549,-3.703751401,0.000212434,0.001996103
ZNF788P,301.3381355,1.470543465,0.496437483,2.962192653,0.003054566,0.016496476
ZNF789,262.1483028,0.090453053,0.339127164,0.266723112,0.789682358,0.872567278
ZNF79,150.3778391,-0.331931288,0.435644417,-0.761931693,0.446100773,0.608689009
ZNF790,293.12765,0.246798058,0.500888463,0.492720588,0.622210029,0.754500137
ZNF791,852.7534051,-0.25921675,0.294004921,-0.881674867,0.377952656,0.547435566
ZNF792,149.7654306,0.564790969,0.554243684,1.019030049,0.308188701,0.476253159
ZNF793,391.5145033,-0.190592224,0.4032034,-0.472694982,0.636430807,0.765688542
ZNF799,175.4086229,0.444734733,0.454506846,0.978499526,0.327827326,0.496057452
ZNF8,575.0716905,-0.607701643,0.305837767,-1.987006539,0.046921672,0.130465935
ZNF80,71.36847161,0.439966059,0.956932549,0.459767054,0.645683434,0.772086128
ZNF800,911.2620702,1.101910548,0.28548886,3.859732204,0.000113511,0.00121097
ZNF804A,40.93570692,0.5004608,1.122319922,0.445916348,0.655657673,0.779695732
ZNF804B,0.601283413,-3.301705684,3.483730769,-0.947749956,0.343256762,NA
ZNF805,628.6424111,-0.623817211,0.545980486,-1.1425632,0.253219992,0.418332484
ZNF806,58.028962,-0.016553011,0.531562196,-0.031140308,0.975157644,0.986287322
ZNF807P,4.124126835,3.400015067,1.659209024,2.049178264,0.040444687,0.117452171
ZNF808,465.7993882,0.739028615,0.79031074,0.935111441,0.349730871,0.519136135
ZNF81,475.0056878,1.233430282,0.528424197,2.334166922,0.019586983,0.068794233
ZNF812P,56.50506533,0.362434934,0.881725596,0.411051846,0.681034518,0.797898295
ZNF813,216.0308846,-0.516592314,0.452236644,-1.142305298,0.25332714,0.418344363
ZNF814,1058.031204,-0.706595652,0.292924822,-2.412208178,0.015856225,0.058754371
ZNF815P,56.23081223,-0.055276679,0.918071305,-0.060209571,0.951988723,0.973720281
ZNF816,137.8517836,-0.752721964,0.60037066,-1.253762074,0.209928498,0.368463047
ZNF816-ZNF321P,3.715068794,0.635229692,3.286554354,0.193281359,NA,NA
ZNF821,45.26713097,0.329462955,0.610311107,0.539827887,0.589315733,0.728899813
ZNF823,97.53532281,-1.228027491,0.489173048,-2.510415274,0.012058926,0.047555957
ZNF826P,166.9906026,0.190958614,0.421736036,0.452791789,0.650698677,0.775834535
ZNF827,634.4912195,0.900051966,0.332205374,2.709323925,0.006742048,0.030448402
ZNF829,300.6810823,0.062571641,0.318607832,0.19639078,0.844304312,0.906922328
ZNF83,1029.823734,-0.026275309,0.387304688,-0.067841443,0.945911853,0.970641574
ZNF830,145.8364281,-1.337984753,0.974375282,-1.373171895,0.169698915,0.31808764
ZNF831,212.7211887,3.848113186,0.920989868,4.178236177,2.94E-05,0.000397668
ZNF833P,6.080410213,1.36688447,2.188225234,0.624654377,0.532197923,0.683202059
ZNF835,84.08575947,-1.489608231,0.473916539,-3.143186843,0.001671191,0.01026236
ZNF836,325.1357618,0.134127476,0.361174627,0.371364615,0.710365977,0.818585166
ZNF837,26.58457683,-4.35442162,1.28369125,-3.392109761,0.000693567,0.005135174
ZNF839,269.8474971,0.769491634,0.400975115,1.919050845,0.054977899,0.146355719
ZNF839P1,0.056562235,-0.429187652,3.524031954,-0.121788808,0.903066278,NA
ZNF84,645.7605963,0.41807598,0.440002299,0.950167716,0.34202704,0.511181857
ZNF840P,2.004721174,0.538315172,2.585578258,0.208199141,0.835073479,NA
ZNF841,745.5632759,1.048553439,0.389745007,2.690357595,0.007137549,0.031845064
ZNF843,66.69602013,-1.208415964,0.615613369,-1.962946266,0.049652418,0.135973021
ZNF844,536.4705529,0.011519545,0.290755469,0.039619357,0.968396595,0.982189313
ZNF845,253.1517143,-0.167288818,0.513567502,-0.325738714,0.744622051,0.84086061
ZNF846,308.3838525,-1.281950541,0.427496799,-2.998737169,0.002711011,0.015034889
ZNF847P,4.702694935,5.089977559,2.457692292,2.071039396,0.038355115,0.113046952
ZNF849P,0.309262365,-1.876119005,3.504235129,-0.535386164,0.592382855,NA
ZNF85,494.9684154,1.036834861,0.641325048,1.616707259,0.105941486,0.229655066
ZNF850,392.1853406,0.444803891,0.355140827,1.252471855,0.210397978,0.369094253
ZNF852,183.7559373,0.533844252,0.564306748,0.946017842,0.344139486,0.513607575
ZNF853,65.51031809,-1.686745853,0.686789937,-2.455985101,0.014049898,0.053482421
ZNF859P,0.284766473,1.278353186,3.447747279,0.370779261,0.71080195,NA
ZNF860,138.022299,2.305390839,0.689278037,3.344645724,0.000823877,0.005877385
ZNF861P,4.74012498,-6.260788263,3.132075086,-1.998926619,0.045616294,0.127697805
ZNF862,475.7536377,0.367601089,0.48926321,0.751336053,0.452450437,0.614286345
ZNF863P,0,NA,NA,NA,NA,NA
ZNF865,135.5162602,-4.570314355,1.04479561,-4.374362136,1.22E-05,0.000193493
ZNF875,681.1717936,0.105089657,0.395969994,0.265398033,0.790702852,0.873171095
ZNF876P,153.0027285,-0.685540912,0.549078485,-1.24852991,0.211837062,0.370835749
ZNF877P,0.203786964,-2.435806626,3.505680231,-0.694817116,0.487169921,NA
ZNF878,4.309923558,4.407278078,1.605185328,2.745650612,0.006039104,0.027860642
ZNF879,115.9471318,1.039657696,0.542585177,1.916118871,0.055349967,0.147071294
ZNF880,347.3862961,-1.012888679,0.366676852,-2.762346939,0.005738746,0.026741028
ZNF883,68.28057875,0.040742374,0.538586928,0.075646793,0.939700108,0.967004565
ZNF885P,0,NA,NA,NA,NA,NA
ZNF886P,0,NA,NA,NA,NA,NA
ZNF887P,3.432187373,1.932346297,2.46855222,0.782785262,0.433753223,0.598569473
ZNF888,152.1364109,0.309655034,0.527862902,0.586620186,0.557458822,0.703322877
ZNF890P,4.490040078,-0.832548848,1.738441496,-0.478905301,0.632006,0.762437538
ZNF891,851.7058575,-0.070159571,0.382141414,-0.183595832,0.854330533,0.913308428
ZNF90,169.9071117,0.008589368,0.361850673,0.023737327,0.981062132,0.989506716
ZNF90P1,94.03099719,0.468176313,0.799783663,0.58537869,0.558293114,0.703976647
ZNF90P2,0.056562235,-0.429187652,3.524031954,-0.121788808,0.903066278,NA
ZNF90P3,28.01182235,-1.402631146,0.852322943,-1.645656917,0.099834414,0.220760605
ZNF91,1496.291627,1.297777312,0.323117334,4.016427398,5.91E-05,0.000711865
ZNF92,281.5904414,2.2541776,0.439952885,5.123679554,3.00E-07,8.19E-06
ZNF92P1Y,0,NA,NA,NA,NA,NA
ZNF92P2,0.215017951,-0.599541776,3.475123247,-0.172523889,0.863025682,NA
ZNF93,131.2902967,1.569189406,0.496021479,3.163551321,0.001558569,0.009775496
ZNF962P,2.603044969,-1.127539203,2.528235442,-0.445978719,0.655612619,NA
ZNF965P,0.955017124,2.714604975,3.41016439,0.796033465,0.426012585,NA
ZNF969P,75.91140419,-2.148719923,0.573143568,-3.749008176,0.000177535,0.00172882
ZNF970P,0,NA,NA,NA,NA,NA
ZNF971P,0,NA,NA,NA,NA,NA
ZNF98,7.893828534,-0.735958271,1.389935726,-0.529490866,0.596464979,0.734992597
ZNF99,59.72026983,-1.37004811,0.486273495,-2.817443523,0.004840763,0.023455642
ZNFX1,2585.200677,0.637584784,0.28355655,2.248527798,0.024542555,0.081261042
ZNHIT1,511.4683496,-1.165354307,0.360932571,-3.228731345,0.001243406,0.008160724
ZNHIT1P1,0.381700623,1.621301012,3.43916576,0.471422759,0.637338867,NA
ZNHIT2,16.52678019,-3.800655345,1.553222574,-2.446948305,0.01440715,0.054561095
ZNHIT3,505.9055838,0.151632114,0.305883423,0.49571864,0.620092934,0.75280279
ZNHIT6,750.6198597,-0.169266764,0.321225202,-0.526941109,0.598234485,0.736581289
ZNRD1ASP,413.6367643,-0.150229765,0.469268782,-0.32013586,0.748865343,0.843499383
ZNRD2,73.78307148,-1.809084065,0.767644673,-2.35666856,0.018439697,0.065784418
ZNRF1,418.3238735,-0.317454305,0.297561482,-1.066852813,0.286038306,0.452716128
ZNRF2,625.3281658,0.621316943,0.456162852,1.362050723,0.173181878,0.322722044
ZNRF2P1,173.9665318,-1.476503113,0.338313425,-4.364305423,1.28E-05,0.000200692
ZNRF2P2,18.30856797,0.261903604,0.982610234,0.266538649,0.789824398,0.872614973
ZNRF2P3,3.832513036,-5.186064953,2.337599666,-2.218542819,0.026517843,0.086099866
ZNRF3,181.0989025,-0.248007408,0.568008115,-0.436626523,0.662382224,0.784371016
ZNRF4,0,NA,NA,NA,NA,NA
ZP1,2.503433886,-1.964118727,2.967468824,-0.661883525,0.508045871,NA
ZP2,4.659144461,1.342262904,1.73727747,0.772624366,0.43974472,0.603414433
ZP3,115.3380155,-0.475407063,0.481467277,-0.987413031,0.323440199,0.492220586
ZP3P1,0.057214001,-0.429187652,3.524031954,-0.121788808,0.903066278,NA
ZP3P2,6.421870666,-3.959768686,2.330230114,-1.699303713,0.089261973,0.204409611
ZP4,0,NA,NA,NA,NA,NA
ZPBP,4.767815516,-0.155938728,1.913306638,-0.081502214,NA,NA
ZPBP2,31.55667676,0.90814094,0.881593107,1.030113475,0.30295674,0.470675895
ZPLD1,35.88032149,-0.805152173,0.708237282,-1.136839578,0.255605355,0.420720462
ZPLD2P,64.6001123,-0.556081859,0.62592757,-0.888412471,0.37431892,0.54359395
ZPR1,16123.03123,-3.53023731,0.884045199,-3.993276942,6.52E-05,0.000770672
ZPR1P1,24.69873488,-0.699981257,1.646643473,-0.42509582,0.670766825,0.790871015
ZRANB1,867.7841197,0.838847537,0.30401163,2.759261337,0.005793219,0.026938196
ZRANB2,1533.184489,1.291178621,0.491512299,2.62695079,0.008615379,0.036884958
ZRANB3,240.7076103,0.527832816,0.369488341,1.428550668,0.153133422,0.296497116
